,RES_00,RES_01,RES_02,RES_03,RES_04,RES_05,RES_06,RES_07,RES_08,RES_09,RES_10,RES_11,RES_12,RES_13
ACH-000455,-0.6786361667728743,-1.5919163168159876,-0.8526387817710663,0.4758089033276056,1.4272467901741255,1.6753802499246846,-2.4345024063372955,0.14896791903016532,-1.35769210342973,1.8280379276044878,0.22506356525517032,0.4055303428319633,-0.5523599646345766,0.8000458886844416
ACH-000456,-0.7970214110193491,-0.005497019514316924,-0.712240616658132,0.04288968208825873,0.7805151403568917,0.5155906372996497,-0.470889987812555,-0.5768584398705495,-1.203074819956593,0.9517415527940478,-0.24767488561581988,0.9621686139074026,1.0345541132346794,0.6083091460850765
ACH-000458,-0.8338137161324595,-0.14896791903016532,-1.3467207852382685,-0.1868804268224072,0.1556412739305921,-1.2214126379128527,-0.24767488561581988,0.18464336299896014,-0.11569440979028714,-0.05830112436099074,-0.14230119170291788,0.5742635458221239,1.189582502828108,0.014292665362238137
ACH-000459,-0.8494803943214633,-2.3939797998185095,-0.7293469271307469,-0.5925105295130879,-0.6056655839920606,0.10463345561407526,-0.0803424309080725,-0.7760502810871098,0.03408794983083929,0.8276041153933821,0.19583815857485232,1.330561513178897,1.525265125876848,0.36997179122512724
ACH-000460,0.7671666205857572,-0.48444487770716366,1.40921389662192,-0.17793766577643882,-0.42229868545116184,-1.0926183477238136,-0.42711132363530335,-0.012093676817781196,-0.1712399603207008,0.3948108917411486,-0.4007604618510929,1.511340366291671,0.1445227168573773,0.7150770996971557
ACH-000461,-1.4583763270590426,-0.6676046872592142,-0.4906355888106408,-1.0159585554771338,-0.2887051549344523,0.32095352068442146,1.1251480193965842,1.1006416942659187,0.20032287919934852,-2.3570442297684564,-0.1356407830643558,-1.1087365265227942,0.6457812190010196,-0.5898918508060312
ACH-000463,0.4031442558096748,0.4150979836847357,0.5055709279090783,1.959963984540054,-1.180706601148497,-0.5105743752088904,1.5540376396994589,1.3043764426955688,2.3570442297684577,-1.0728613416500032,-0.3888752642829681,-0.34652610591141986,-2.138747291002779,-1.5841574443680622
ACH-000464,-1.3974419828247842,-1.6753802499246842,-0.7642188383634371,0.7701210841679732,1.314742400923604,1.244928877873936,-1.40921389662192,0.16454992784911962,-1.4211844024982856,1.8164703928646646,0.6030262477869939,0.5549229427026537,0.182407222834474,2.05921460987167
ACH-000466,-0.398378943033161,0.06491005589443756,-1.477753815705203,0.7909942130952894,1.0196494644127572,1.3467207852382685,-0.8847049421535803,-0.470889987812555,-1.2691545015397274,-0.06270677794321385,-0.1868804268224072,-0.7745654303366722,-0.05830112436099074,0.8669582012035435
ACH-000467,0.5357877300556416,0.9482887899595908,0.3936226596401808,0.9043884250002668,0.31863936396437514,-0.2386158046284212,-0.9278049190833462,-0.4906355888106408,0.012093676817781056,0.46598243956846,0.5925105295130879,-0.7179193476929423,-0.1712399603207008,-0.16232156739215686
ACH-000468,-0.8431888970300973,-0.5080710616447608,-0.9448472953663021,1.1503493803760079,0.6056655839920606,1.2941487795873434,-1.751704914502605,-0.9727013494446405,-0.530718253370961,1.7316643961222453,1.4333620914605663,0.15341606674775615,0.7940042065673264,1.207621247740276
ACH-000469,-0.28412343330913126,-1.2449288778739365,-1.001331297525693,-0.25221201319248443,0.3629172951393563,0.20930451635983457,-0.5742635458221241,-0.07152182381554818,-0.5434178981628068,0.46353287493828105,0.2048116325051352,2.434502406337297,1.2167897772018257,-0.19247720601206122
ACH-000470,0.8030777025132917,2.2915811443328766,1.2840547279091354,1.2916129182558769,-0.03408794983083929,-0.6349843890817186,0.9833431160929378,-0.15786725204647467,0.06270677794321385,-1.3916279593891947,-0.1935972800956344,-2.077892100777044,-1.264249885119523,-0.653928463849197
ACH-000471,0.9482887899595908,0.6814069363243775,0.3558808140761947,0.6593841418798565,-0.5434178981628068,0.28183481319966275,-0.14896791903016532,-1.0886329293768875,-0.7849956136784567,0.692542841734797,1.403303631420883,-0.023089417099562953,-0.31170706540571,-0.1467449554865486
ACH-000472,-0.9482887899595908,-0.4906355888106408,-0.1935972800956344,-0.13120386939339987,1.525265125876848,1.7619948036750113,-2.4794668853016644,-2.234676469578731,-2.149700064344469,2.2915811443328766,1.269154501539727,0.4647573086639635,0.05609872719514376,3.3272129920738123
ACH-000473,-0.3279063714436698,0.6430749951728808,0.5459683122952279,-0.5155906372996497,-0.4488931026100072,0.15341606674775615,-0.720767407181645,-0.8091635941232459,0.35353924775488044,-0.8912277173415939,1.0122814351089962,1.2121927750612842,-0.23070516632041416,-0.45376219016987945
ACH-000475,-0.1201226819205549,0.8879616072736423,-0.07152182381554818,-0.5130808924277176,-0.35353924775488027,0.5256623794275063,-0.4416093321019698,0.7745654303366722,0.020890088246888424,-0.49311713453728256,0.47334801394315523,-0.7322187075540352,-1.2890853356658603,-1.2545308418114915
ACH-000476,-0.743766841141197,-0.9397059329228009,0.10463345561407526,0.1478563459280756,0.2795476683299405,0.37940658020709866,-0.49311713453728256,0.36997179122512724,-0.25221201319248443,0.8000458886844416,1.023354316375886,-0.8122178014999129,-0.005497019514316924,0.6269351360557498
ACH-000477,0.787991369076319,-1.2840547279091354,-0.4150979836847357,1.7517049145026056,1.330561513178897,1.2890853356658603,-1.180706601148497,-0.05609872719514376,-0.22506356525517032,-0.07152182381554818,1.0728613416500028,-0.0759313888959628,-0.42711132363530335,-1.1251480193965842
ACH-000478,-0.10905622548332534,-1.511340366291671,-0.1046334556140754,0.6648595171258198,0.06931756803149183,0.4684348034639763,-1.0728613416500032,-0.9414169552077446,0.10021273153199581,0.7612776818506835,-0.012093676817781196,2.4794668853016666,0.10463345561407526,0.5256623794275063
ACH-000479,0.6566538597459012,-1.2992456226917888,-0.9160338847350284,1.0846647277930805,0.8463304581395933,0.22731933611251867,-0.3582243332982911,-0.2386158046284212,0.03848844324292296,2.7401908971488735,-0.41749580855344076,0.8152796042560035,-0.46598243956846025,1.9031763053671464
ACH-000480,0.19359728009563426,-0.020890088246888563,-0.2048116325051352,-1.0886329293768875,0.4150979836847357,1.0926183477238136,-0.5485222826980979,-0.34652610591141986,0.8030777025132917,-1.2941487795873439,0.6731101878164728,-1.330561513178897,-1.216789777201825,1.006791276302608
ACH-000481,0.060503804356206815,0.3465261059114201,0.020890088246888424,1.4457561326332704,-0.11569440979028714,0.49808936995031894,0.5912006833911705,0.7009514195842119,0.2386158046284212,-1.8519354844002662,0.023089417099562953,0.31863936396437514,-0.9586813467447275,-0.8276041153933821
ACH-000483,0.3093996404527934,1.2099038506989717,0.8814576331714923,0.8152796042560035,-1.4395314709384563,-1.1873547534130022,-0.014292665362238275,0.1201226819205549,0.8000458886844416,1.3916279593891947,-1.0458852068138909,1.40921389662192,-0.347693770638922,-0.4586420594195472
ACH-000484,-0.1046334556140754,1.3252515904708695,-1.0612055642645126,-1.1006416942659187,1.3744621740061043,0.8685602224988808,0.31863936396437514,-0.19135737335186584,0.24314285086085877,-1.053514476181976,-0.029688116413677534,0.6869642403069017,-0.36291729513935617,-1.3688293262216265
ACH-000485,-1.6753802499246842,-0.4464625511109503,-0.29329294516847637,0.3959996815356839,2.138747291002779,0.8945033623459216,-0.5925105295130879,0.4319338747899584,-0.4586420594195472,0.1356407830643558,0.8000458886844416,-1.0067912763026081,0.22055544490025863,0.26699412540495254
ACH-000486,-0.5105743752088904,-0.5977601260424784,-0.5794572240112413,-0.18911842627279252,0.8030777025132917,2.077892100777044,-1.0122814351089962,-1.2121927750612842,-1.5540376396994589,1.3632395782217357,0.5005801054667398,-0.1046334556140754,-0.02528885764264936,0.2183030702235295
ACH-000487,-0.7236213251742154,-0.2081809027825047,-1.1087365265227942,-0.5536409990699268,1.2260617496750101,1.3412954040553924,-0.712240616658132,-0.0693175680314917,1.4333620914605663,0.5005801054667398,-0.9797835324994979,0.7701210841679732,0.5951332776701089,0.03848844324292296
ACH-000488,0.3070938616355657,0.03848844324292296,0.38413661720526443,-0.7612776818506835,-0.8605722333646203,-0.01869086043604103,0.11790825683843847,-0.9621686139074026,0.5613464183360082,-0.34186015008841325,1.1546211199864427,0.17123996032070093,0.7466693788972909,-0.045090607775225125
ACH-000489,-2.262213582661452,-1.5614354093618503,-1.40921389662192,0.05609872719514376,1.4909869838078207,1.9168014719289317,-1.3916279593891947,0.13786023618425697,-1.0767791384136673,0.684182947055718,0.7760502810871098,-1.4647744820388242,-0.12898638622825503,1.1376583823177633
ACH-000490,1.889895557520506,0.49808936995031894,1.5323398326155173,1.7028481400008513,0.007695864528091708,0.7350965394144469,-0.46843480346397653,-1.1985531246455747,-2.077892100777044,0.20256674566432126,1.35769210342973,-1.6935497311286343,0.22957626427974412,0.23183436245300987
ACH-000491,0.9110278462898453,-1.546723953246356,0.4807393584696641,1.0086179513174214,0.5925105295130879,0.45620076684730015,0.012093676817781056,0.5510798360085837,0.6457812190010196,-0.06711364899267981,0.7909942130952894,0.03188795595915477,-2.3570442297684564,-0.2772619848505169
ACH-000493,0.9278049190833458,-0.16009401266716553,-1.0270732683507222,0.111268405229855,-1.314742400923604,-2.1175815000165468,0.4708899878125548,0.47334801394315523,0.44646255111095046,1.2214126379128531,-0.5005801054667398,0.93458929107348,1.2214126379128531,0.5055709279090783
ACH-000495,-0.48320896790027573,-0.6349843890817186,0.5105743752088904,-0.20032287919934866,0.7970214110193488,-0.6981430794317393,-0.12898638622825503,-1.0196494644127572,-0.6430749951728808,0.3511996182649021,0.3629172951393563,-0.036288108699855263,0.2183030702235295,0.5781573438545956
ACH-000496,-1.1046800621865227,-0.36291729513935617,-2.5300844134039786,1.2790564074958748,0.46108608852533495,0.9691784918913408,0.8542211687923525,1.2790564074958748,1.4843379083716661,-1.7028481400008508,-0.5977601260424784,0.3629172951393563,-2.208736379719948,-1.3199787729048944
ACH-000498,-2.208736379719948,-0.6376766160079513,-1.6753802499246842,-0.7730822853732383,1.0689599435351733,1.5614354093618503,-0.5206199068695524,1.0196494644127572,-0.5536409990699268,0.41749580855344076,-0.8338137161324595,-0.6621193482292986,-1.0728613416500032,-0.5510798360085835
ACH-000499,1.9909059489640788,0.9552056993359318,0.8122178014999129,0.00109939858753573,-0.3279063714436698,-0.7554150263604693,0.9311917474947266,0.4235009239828705,-0.04729175190637022,-0.9448472953663021,-1.783152983897957,1.7028481400008513,-1.3801389729135718,-1.1895825028281073
ACH-000500,-0.02748842052851622,-1.2214126379128527,-2.05921460987167,0.17570422511146458,-0.5181036339972976,-0.6676046872592142,0.1511916189534914,1.3412954040553924,-0.2025667456643214,0.5977601260424784,-0.7642188383634371,0.3959996815356839,-0.6457812190010196,2.3939797998185104
ACH-000501,-0.29329294516847637,-1.0612055642645126,-0.8030777025132918,-0.0803424309080725,-0.06270677794321385,0.39124785972875387,-1.2840547279091354,-1.0086179513174214,-0.9448472953663021,1.8519354844002658,0.997707835414134,-1.521756218163117,1.4615679256432437,1.4520373218405722
ACH-000502,0.24994280625282192,0.6030262477869939,1.9168014719289317,-0.9414169552077446,-0.09137706817013944,0.4055303428319633,0.6539284638491971,-1.7724747116669224,-1.207621247740275,-0.6676046872592142,0.9552056993359318,-0.7094098525076643,-0.2567543386616585,-0.5807580840085503
ACH-000503,0.398378943033161,0.5105743752088904,-0.18017199439426004,0.9379976573047191,0.1578672520464748,0.7760502810871098,-1.7218995346777684,-1.5323398326155178,-1.3801389729135718,0.4067242518713638,1.314742400923604,-0.2048116325051352,0.9762363202907715,-0.3070938616355657
ACH-000504,-0.32095352068442146,-1.3199787729048944,-1.1589140334197583,1.2916129182558769,1.0345541132346794,0.3511996182649021,-2.184202539375764,-1.2497154572329925,-0.8653584018481154,2.4794668853016666,0.994097425556237,2.3230691379043127,1.1128113175429069,1.076779138413667
ACH-000505,-0.8276041153933821,-1.6843954831101975,-1.1546211199864427,-0.4127025430789826,-0.3959996815356839,-0.4031442558096748,-0.38177053102389197,0.8369305999126725,-0.8685602224988808,0.7940042065673264,-0.27954766832994066,1.6935497311286343,0.6539284638491971,1.525265125876848
ACH-000507,0.199201324789267,0.7079966007456198,0.5105743752088904,2.2346764695787313,0.7179193476929423,1.0345541132346794,-0.8685602224988808,0.08475503672812082,-0.8000458886844419,-1.216789777201825,0.00109939858753573,-0.994097425556237,-1.7028481400008508,-0.5690853120379261
ACH-000510,0.111268405229855,0.7322187075540352,1.1985531246455747,0.1913573733518657,-0.6676046872592142,-0.2772619848505169,0.6269351360557498,0.6269351360557498,0.3888752642829679,-0.6457812190010196,-1.9031763053671469,0.6981430794317393,-1.7724747116669224,-0.18911842627279252
ACH-000511,-1.1546211199864427,-1.5841574443680622,-2.3939797998185095,0.49311713453728256,-0.7820068867537173,-0.31632691240551397,1.40921389662192,0.5005801054667398,0.46230913576474986,0.2070575519737386,-0.040688964142722606,1.525265125876848,-1.5182659475558995,0.8400556357339782
ACH-000512,-1.1675645511806783,-0.7037652988990366,-1.8398553707779415,-0.01869086043604103,0.9278049190833458,0.4367664924616712,-0.19583815857485246,1.772474711666923,0.7264811491633805,1.0196494644127572,-0.9869152030865421,-1.203074819956593,-0.8061169161858521,-0.46843480346397653
ACH-000514,1.6077281211835148,-0.9833431160929378,-0.5665019148999157,1.4211844024982856,-0.398378943033161,-0.29558915126306257,-0.9586813467447275,0.15341606674775615,-0.07152182381554818,1.2790564074958748,-0.303638248019504,0.33022749879480895,0.1556412739305921,2.4794668853016666
ACH-000515,-0.7350965394144469,-1.3467207852382685,-0.21380162923518106,1.1460985295534751,-0.2772619848505169,0.7094098525076643,-0.5459683122952278,0.6703548976824089,-0.4440346342705391,1.1675645511806783,-0.5690853120379261,0.2160518024972585,-0.5030739503457283,0.05389660210587648
ACH-000516,-1.1376583823177633,-0.9621686139074026,-1.2354403415612518,0.17123996032070093,0.38413661720526443,0.17793766577643896,-0.6430749951728808,-0.2070575519737386,0.4795056533309502,0.6242610786459207,0.33487511031897577,3.0077865564732638,0.03408794983083929,0.6593841418798565
ACH-000517,1.0458852068138909,-0.09137706817013944,0.4956017206389103,-1.084664727793081,-0.01869086043604103,-0.10905622548332534,-1.2354403415612518,-0.6322967567317324,-1.1376583823177633,0.9294970005518174,0.569085312037926,-0.04729175190637022,1.5614354093618503,1.1460985295534751
ACH-000518,0.41030946828115844,1.1460985295534751,-0.04288968208825873,1.237802035067147,1.0270732683507222,1.7218995346777688,-2.0071204231255315,-1.7619948036750106,-0.6215914776366401,-0.5256623794275063,0.27269494694940966,0.7466693788972909,0.9656676214735342,0.2216820512581709
ACH-000519,2.2346764695787313,0.5155906372996497,-0.5459683122952278,0.15452857469470718,-0.4610860885253348,-1.2941487795873439,1.264249885119522,2.3570442297684577,1.1418682881513451,-0.7065847616387614,-2.262213582661452,-0.8945033623459216,-1.6843954831101975,-1.4062526237581048
ACH-000520,-0.0737264271610225,0.6363299260229047,-0.6457812190010196,0.4259072407049483,-0.6772527346288343,0.04729175190637022,-0.040688964142722606,-1.4395314709384563,0.05169473834966144,0.27041356511146836,0.8782195926748022,0.6109569661538571,0.9797835324994979,0.6242610786459207
ACH-000521,-0.3723273700334457,0.47334801394315523,-0.6593841418798564,1.0345541132346794,-0.7009514195842119,1.415173801571812,-1.084664727793081,0.33255040665749686,-0.49933435048938235,-0.2025667456643214,0.3441921913165338,-0.060503804356206815,0.7612776818506835,-0.5716725128166567
ACH-000522,1.2840547279091354,0.5181036339972976,-0.12455331087314676,0.692542841734797,-1.5540376396994589,-1.2790564074958748,0.111268405229855,1.3801389729135718,1.0573522020432227,-0.4562007668473,-1.5997722240383687,1.3916279593891947,-0.9904999275311626,-0.12787788312763468
ACH-000524,-0.133421997906913,0.9448472953663021,-0.4635328749382808,0.5925105295130879,0.06711364899267981,1.3095418325369654,-1.403303631420883,-0.7583430960005929,-0.8798374597961204,1.1719227553576743,-0.05169473834966144,0.22731933611251867,-0.34186015008841325,0.7264811491633805
ACH-000525,0.8198866958893143,-0.8183490691100319,-0.7350965394144469,1.4647744820388247,-0.3093996404527934,-0.5665019148999157,0.2749777489690046,0.994097425556237,0.6109569661538571,-0.22280893905460722,-1.4426368146671515,-0.7554150263604693,-0.6083091460850765,0.07813671986066943
ACH-000527,-0.6512079165600976,-2.8489799156823237,-1.0420933076148031,-0.38413661720526454,2.3939797998185104,1.4777538157052024,-1.8164703928646655,-1.5614354093618503,-1.7028481400008508,1.1046800621865227,0.4906355888106408,0.10242284336907109,1.2593754934254444,1.6843954831101982
ACH-000528,0.8847049421535803,0.6363299260229047,-0.4031442558096748,0.9552056993359318,-0.8879616072736423,-0.28412343330913126,0.7583430960005929,-0.14008036860853418,0.7037652988990366,0.06931756803149183,-0.31170706540571,-0.05389660210587648,0.5665019148999156,-1.1334685435697693
ACH-000532,1.4647744820388247,0.2048116325051352,0.5951332776701089,1.97519860622955,-0.3888752642829681,0.4807393584696641,0.36997179122512724,0.32095352068442146,0.42831602611722197,-0.8685602224988808,0.7642188383634371,-1.6843954831101975,-1.7619948036750106,-0.20593446239374766
ACH-000533,-1.0650747484714613,0.7408705559340103,-0.1300950478473683,-0.020890088246888563,-0.5742635458221241,0.31401615114926634,-0.31632691240551397,1.1046800621865227,1.0049679545269972,0.17347166056165078,-1.3199787729048944,-0.37704474771741026,-0.33952996655970646,0.5716725128166565
ACH-000535,0.22506356525517032,1.3521860990673606,0.7671666205857572,1.8642920563070784,0.9621686139074026,0.2183030702235295,-1.1719227553576743,-1.1087365265227942,-0.2772619848505169,-1.1376583823177633,1.3801389729135718,0.11901539642782043,0.3511996182649021,-0.1511916189534914
ACH-000537,0.42229868545116184,0.25221201319248454,0.8463304581395933,0.8494803943214633,1.191816171681394,1.4211844024982856,-2.138747291002779,-1.4211844024982856,-1.403303631420883,0.6676046872592143,1.9909059489640788,0.24314285086085877,1.0458852068138909,-0.20032287919934866
ACH-000541,1.1292985086514165,-0.08916929344660626,0.398378943033161,-0.7805151403568917,0.02748842052851622,-1.001331297525693,0.720767407181645,0.8782195926748022,1.8398553707779408,0.1201226819205549,-1.5764927829578514,-0.4635328749382808,-2.291581144332876,-1.4583763270590426
ACH-000542,0.0913770681701393,1.4333620914605663,-0.7583430960005929,-1.2260617496750101,-0.05609872719514376,-0.32095352068442146,2.1175815000165468,0.5925105295130879,1.3359092188098454,-1.8051409301306438,-1.4333620914605663,-0.3959996815356839,-0.4091138123228068,-0.3001862564390561
ACH-000544,0.6703548976824089,0.20930451635983457,0.8030777025132917,-0.4562007668473,0.613609076561029,0.7909942130952894,-0.8912277173415939,-1.5689196324989267,-0.6593841418798564,-0.5434178981628068,1.2545308418114915,-0.7612776818506835,0.009894746751425933,0.10242284336907109
ACH-000545,-1.8642920563070788,-0.1935972800956344,-1.8642920563070788,0.31632691240551397,1.2890853356658603,1.8642920563070784,-1.3688293262216265,0.10242284336907109,-1.1169046698702836,0.5256623794275063,0.11348112962967796,0.133421997906913,0.7524934190627787,0.37940658020709866
ACH-000546,-1.4977026374118696,-0.692542841734797,0.13786023618425697,-0.351199618264902,2.2622135826614524,1.889895557520506,-1.6664991613969526,-1.096621196738911,-3.007786556473252,2.3939797998185104,0.93458929107348,-1.6753802499246842,0.4586420594195474,1.8519354844002658
ACH-000547,-0.7524934190627787,-0.9586813467447275,-0.6648595171258197,-0.09579396502978645,0.41749580855344076,0.007695864528091708,0.036288108699855263,-0.17347166056165064,-0.18240722283447414,0.04729175190637022,0.23635411982100163,0.613609076561029,0.37468501661035775,1.8398553707779408
ACH-000548,-1.7122961530786696,-1.1107716166367854,-2.1175815000165468,-0.14230119170291788,1.2167897772018257,1.403303631420883,-2.5300844134039786,0.5105743752088904,-1.9031763053671469,2.1175815000165468,0.7495782208162746,0.5256623794275063,0.9414169552077446,1.5323398326155173
ACH-000549,-1.207621247740275,-1.0807135329098065,-0.44039765530823904,-0.5885840279517417,2.6565387878196796,1.2260617496750101,-2.291581144332876,-1.3916279593891947,-2.4345024063372955,0.9904999275311626,1.889895557520506,-0.08916929344660626,1.772474711666923,1.35769210342973
ACH-000550,0.8198866958893143,0.9244286998588873,-0.22506356525517032,0.9904999275311626,0.4956017206389103,-0.7879913690763187,-1.0458852068138909,-0.6215914776366401,-0.8558056976363998,1.8398553707779408,0.9869152030865421,1.5841574443680622,0.49808936995031894,2.0412290029455087
ACH-000551,-0.36291729513935617,0.024189122744124693,-0.5562057989339743,0.33952996655970646,0.37704474771741014,0.9552056993359318,-0.4150979836847357,0.4391866247444289,0.2772619848505168,0.30133652085957624,-0.7671666205857572,0.914362659472127,0.7849956136784568,0.3500305248324728
ACH-000552,-0.4610860885253348,0.39124785972875387,-0.1868804268224072,1.4395314709384563,-0.016491723021857998,0.8152796042560035,0.8879616072736423,-0.04949312519186336,0.005497019514316785,-0.5383276331761137,0.1445227168573773,-0.3441921913165336,-0.6403734728270288,-0.029688116413677534
ACH-000554,0.9869152030865421,0.3605698215737769,0.5898918508060311,0.5794572240112412,-0.6717319053072457,0.530718253370961,0.8847049421535803,-0.2704135651114682,-0.37704474771741026,-1.2307375139697694,0.44646255111095046,-2.8489799156823237,-1.8898955575205072,-1.8398553707779415
ACH-000556,-0.2909982844406031,0.26130196788493976,-0.009894746751426072,0.9621686139074026,0.5383276331761137,1.2121927750612842,-0.8431888970300973,0.5080710616447608,-0.4150979836847357,0.7849956136784568,0.6296136839545463,0.3605698215737769,-0.14008036860853418,0.7612776818506835
ACH-000557,0.8879616072736423,0.7835003753897741,0.8717709721899588,-0.7495782208162746,0.55877426286374,-1.2840547279091354,0.9448472953663021,0.02528885764264936,0.5421440164296353,0.30478971436541424,-1.1006416942659187,-0.5912006833911705,-1.3688293262216265,-0.0803424309080725
ACH-000558,-0.29558915126306257,-1.0420933076148031,-0.351199618264902,0.8621654280695802,-0.6841829470557181,-0.2567543386616585,-0.3865048558827441,-0.2544825195929189,0.10242284336907109,1.3744621740061043,-0.060503804356206815,0.5155906372996497,0.42470377494533396,1.7831529838979576
ACH-000559,0.42952135053880236,-1.1376583823177633,-0.8447586354262435,-1.1675645511806783,-0.8814576331714923,0.18688042682240702,-0.7524934190627787,0.46108608852533495,-0.19583815857485246,1.3521860990673606,-0.2658550075342102,-0.7264811491633805,0.6296136839545463,0.8912277173415939
ACH-000561,-0.9448472953663021,-0.17793766577643882,-0.8749907341475217,1.244928877873936,0.4869189213624492,0.9482887899595908,-0.16232156739215686,0.530718253370961,-0.9345892910734802,0.6269351360557498,0.3232693974936587,-0.6869642403069018,0.3865048558827439,-0.5005801054667398
ACH-000562,0.8061169161858519,0.01649172302185786,0.9691784918913408,-1.1251480193965842,-1.7619948036750106,0.036288108699855263,0.17793766577643896,-0.35353924775488027,-0.5383276331761137,0.743766841141197,0.46353287493828105,-1.0650747484714613,0.24767488561581988,0.28870515493445215
ACH-000563,-0.4758089033276058,0.26357780470714204,-0.2567543386616585,1.1376583823177633,-0.38177053102389197,-1.2401706527892422,0.6083091460850765,1.1675645511806783,0.5068205987808351,-0.31632691240551397,-1.2941487795873439,0.5459683122952279,-0.8030777025132918,0.9379976573047191
ACH-000565,-2.3939797998185095,-1.1610685209816873,-1.5997722240383687,-0.09137706817013944,1.3858606000569538,2.3570442297684577,-2.1175815000165468,-0.41989603625014454,-1.1292985086514165,0.4031442558096748,1.7831529838979576,-0.8977886334754037,-0.2772619848505169,-0.42470377494533396
ACH-000567,-0.8152796042560035,-0.9904999275311626,-1.6157871031954063,0.3024871841193093,-0.5716725128166567,-0.3024871841193093,1.7316643961222453,2.3939797998185104,1.8164703928646646,-0.09358528838052131,-1.6664991613969526,-0.8000458886844419,-1.2740898393217566,-0.24767488561581988
ACH-000569,0.29099828444060294,0.199201324789267,-0.13786023618425697,0.04729175190637022,-0.8605722333646203,-1.9031763053671469,0.3232693974936587,0.3372016251408053,1.1128113175429069,-0.5639222930439726,0.09800310908566955,1.640615800581922,1.235440341561252,1.3467207852382685
ACH-000570,0.24767488561581988,0.3441921913165338,0.7760502810871098,0.3093996404527934,0.994097425556237,0.3652667703167785,-0.9110278462898451,-0.5951332776701089,-0.47827267758225805,1.5997722240383687,-0.10021273153199595,0.83225830855338,-0.4091138123228068,0.9010836231413344
ACH-000571,-0.8091635941232459,0.9869152030865421,0.4150979836847357,1.3043764426955688,1.0926183477238136,-1.053514476181976,-0.05389660210587648,-0.22055544490025863,-0.03188795595915477,0.7760502810871098,1.053514476181976,0.6484921805928574,0.036288108699855263,-0.32095352068442146
ACH-000573,0.543417898162807,0.29099828444060294,-1.0383163332509597,1.3801389729135718,-0.5562057989339743,-0.6953402346145302,0.7408705559340103,0.4416093321019699,1.5540376396994589,-0.5690853120379261,0.3558808140761947,0.6296136839545463,-0.8782195926748022,0.06270677794321385
ACH-000576,-0.4464625511109503,-1.001331297525693,-0.01869086043604103,-1.1334685435697693,0.49808936995031894,0.5181036339972976,-0.4956017206389103,0.36761826351379484,-0.49311713453728256,1.1169046698702836,-0.4635328749382808,-0.6242610786459207,-0.4906355888106408,-0.27497774896900473
ACH-000577,-0.24540823817218774,0.09358528838052117,-0.03848844324292296,0.8214262635717874,-0.7264811491633805,-0.7150770996971557,-1.2593754934254444,-0.8307049118491973,0.4127025430789826,0.09800310908566955,1.3916279593891947,0.8717709721899588,1.9031763053671464,0.1556412739305921
ACH-000579,1.3359092188098454,1.3632395782217357,0.8183490691100319,0.16009401266716566,-1.2992456226917888,-1.1292985086514165,1.0196494644127572,0.24767488561581988,2.077892100777044,-1.0807135329098065,-0.7236213251742154,1.8398553707779408,-1.9168014719289324,-0.8307049118491973
ACH-000580,-0.6484921805928572,0.5742635458221239,-0.133421997906913,0.14008036860853418,0.22280893905460722,0.692542841734797,-0.2772619848505169,0.11348112962967796,0.25107724811358983,0.09579396502978631,0.2749777489690046,1.772474711666923,0.6322967567317324,-0.1868804268224072
ACH-000581,-1.783152983897957,-0.6800208989694217,-1.5919163168159876,2.5300844134039813,0.6731101878164728,0.7193426480737041,0.3888752642829679,1.3521860990673606,-0.7820068867537173,-0.5130808924277176,0.6322967567317324,-1.3359092188098454,-1.330561513178897,-1.1169046698702836
ACH-000583,1.9168014719289317,1.5764927829578514,1.001331297525693,-0.016491723021857998,-1.0308064799022894,-2.138747291002779,2.4794668853016666,1.7619948036750113,1.4272467901741255,-0.7970214110193491,-3.007786556473252,-0.3488619096190471,-1.8769400144253812,-1.216789777201825
ACH-000584,1.5540376396994589,1.0886329293768875,1.023354316375886,1.6935497311286343,-1.8398553707779415,-1.4457561326332704,1.0159585554771338,-0.48073935846966426,0.4832089679002755,0.02528885764264936,-1.194055802718205,-0.3093996404527934,0.007695864528091708,-0.6030262477869939
ACH-000585,0.4956017206389103,-1.0308064799022894,0.29329294516847626,-0.4856815279341637,-0.9311917474947267,-0.6484921805928572,0.24767488561581988,-0.03848844324292296,-0.20032287919934866,0.7554150263604693,-0.06270677794321385,0.6580183876678081,0.16677910569435353,-0.18017199439426004
ACH-000587,0.22055544490025863,-0.5755605084058824,-0.4562007668473,1.180706601148497,-1.3252515904708695,-0.7612776818506835,0.5383276331761137,1.0689599435351733,0.7554150263604693,-0.2567543386616585,-0.4127025430789826,0.6215914776366401,-0.8276041153933821,0.4055303428319633
ACH-000588,1.2941487795873434,0.09689847794579343,-0.05389660210587648,-1.0196494644127572,0.4031442558096748,-0.8717709721899588,0.045090607775225125,0.398378943033161,1.5919163168159876,0.45376219016987956,-1.3801389729135718,0.37940658020709866,0.19359728009563426,-0.2864135425655284
ACH-000589,0.5977601260424784,0.05389660210587648,1.5689196324989263,1.053514476181976,-0.11348112962967796,1.207621247740276,-0.6242610786459207,-0.9552056993359318,-0.41749580855344076,0.04288968208825873,1.3744621740061043,-0.6703548976824086,-1.2497154572329925,-1.1851328811470352
