,OXPHOS_CI,OXPHOS_CII_CIII,OXPHOS_CIV_CV,TCA_PYRUVATE,FAO_LIPID,AA_COFACTOR,MITO_RIBOSOME,mtDNA_RNA,PROTEIN_IMPORT,TRANSPORT,REDOX_DETOX,MITO_DYNAMICS,CELL_DEATH,SIGNALING
ACH-000115,0.32360599359653747,0.9285612630493395,0.6298118339799625,1.0698729052896878,0.8641426769487466,0.566087544603701,-0.04107130885363807,0.6008162573134441,-0.0835894035311846,0.6792081573745639,0.15808813737563027,0.5512359823028,0.5153059075797658,0.7278299435912817
ACH-000116,0.018427218672843363,-0.3448394019645641,0.19244459496126481,0.6001419924329985,0.7137599971907043,0.6716993380214786,-0.6718728919316836,-0.018503511690490325,-0.06127225005558153,1.2122331376203657,0.2051791364374763,1.2633201394633573,0.18033895284690693,0.9012101327948457
ACH-000118,-0.005708553508023605,-1.083839642369193,-0.2492473697571216,-0.7219164562177983,-0.5328207948059618,-0.7139497197179249,-0.15303243513014467,0.40706607167071074,0.4971263247349123,-0.9264708300033958,-0.8110383500064811,0.28552643040435893,-0.9096940081978578,-1.2258196975009048
ACH-000120,-1.1259712386481506,-1.7658453584105445,-1.5607460588383903,-0.06458058155304372,0.236053498673591,1.2137916304613072,0.618419518604446,1.7155503912762633,0.5008013811210792,0.614047853103477,1.4598979585064542,0.36649803369316813,-0.8456742817247417,0.6385117122623889
ACH-000123,-0.1482732370614377,0.45585765520858523,0.057979399314024,0.3258684505890727,0.8630242334024186,1.307304479545096,-0.22395849760824893,0.961969229138024,0.7817246158092709,0.4712067867723781,-0.5651396715746935,0.4807882224011904,0.3330926522784172,0.7698615115231794
ACH-000124,-1.98518787286404,-2.0007183264699213,-1.8066787193413587,-0.48846653675105944,-1.6893871614119402,-1.2517393814231632,-1.2605950907911676,-0.3455438882621173,-0.12701634671976947,-0.44029107396227335,-1.5966385214573868,-0.9003374999566646,0.3365034350956211,1.2074719405102616
ACH-000127,0.48157988602696755,0.33557849652056937,-0.263016570404632,0.3639804134959459,1.2858653670710374,1.4252291634898184,0.0770126577390231,0.7868132911659746,-0.33366065465584654,1.319869354023354,0.8186329571086616,-0.4386316309055096,1.1574505721330899,1.2731068292782255
ACH-000128,-1.1224693164116453,-1.2450194890250648,-1.0829455556936438,0.6556332648498415,0.4711852231886221,0.5001592915429233,-0.28354278202795796,1.2601222626494615,-1.3894718221554145,2.127883614775374,-0.5930206022514026,0.9890252402301091,-1.8601380975510462,2.2248981696169907
ACH-000132,0.019998756887834084,0.48998484944810794,0.5036106558953068,-0.4574718376588635,-0.10310155933739783,-0.38938978337461866,-0.06188010163471119,-1.0814868040702073,-1.105055014716173,1.7639625710469804,-0.6634732964494308,-0.8852338740469046,-0.1263708084452519,0.7783987590506004
ACH-000133,0.09806922114221792,-0.8291117717697427,-0.2850031881862413,-0.07575869595607071,-0.25116828705356403,0.033983715659635136,0.19962669523375046,0.47541807059681707,0.219833529040744,1.2923949194558109,-0.1432328307121004,1.324466418331745,0.5902302803591644,1.0087485579236148
